,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-04-29,-0.14159779,-0.14159779,0.00039673,0.00000000,none,False,0.00465112,none,False,0.00000000,none,False,0.25886635,-0.14159779
2025-04-30,-0.14248978,-0.14248978,0.00706203,0.00000000,none,False,0.00464823,none,False,0.00000000,none,False,0.27631920,-0.14248978
2025-05-01,-0.14254630,-0.14254630,0.01473503,0.00000000,none,False,0.00464539,none,False,0.00000000,none,False,0.29594146,-0.14254630
2025-05-02,-0.14355653,-0.14355653,-0.00575091,0.00000000,none,False,0.00464258,none,False,0.00000000,none,False,0.31495333,-0.14355653
2025-05-05,-0.14568750,-0.14568750,-0.00839345,0.00000000,none,False,0.00463985,none,False,0.00000000,none,False,0.32592077,-0.14568750
2025-05-06,-0.14485207,-0.14485207,0.00419673,0.00000000,none,False,0.00463710,none,False,0.00000000,none,False,0.34589001,-0.14485207
2025-05-07,-0.14364135,-0.14364135,0.00694374,0.00000000,none,False,0.00463439,none,False,0.00000000,none,False,0.36330299,-0.14364135
2025-05-08,-0.14424544,-0.14424544,-0.00127515,0.00000000,none,False,0.00463172,none,False,0.00000000,none,False,0.38761757,-0.14424544
2025-05-09,-0.14525051,-0.14525051,0.03251318,0.00000000,none,False,0.00462910,none,False,0.00000000,none,False,0.41035325,-0.14525051
2025-05-12,-0.11158879,-0.11158879,0.00658223,0.00000000,none,False,0.00463415,none,False,0.00000000,none,False,0.43801524,-0.11158879
2025-05-13,-0.14409566,-0.14409566,0.00127714,0.00000000,none,False,0.00462537,none,False,0.00000000,none,False,0.35840905,-0.14409566
2025-05-14,-0.14504724,-0.14504724,0.00487245,0.00000000,none,False,0.00462175,none,False,0.00000000,none,False,0.38053094,-0.14504724
2025-05-15,-0.14523264,-0.14523264,0.00631400,0.00000000,none,False,0.00461900,none,False,0.00000000,none,False,0.40695360,-0.14523264
2025-05-16,-0.14010431,-0.14010431,0.00109332,0.00000028,none,False,0.00461651,none,False,0.00000000,none,False,0.43294046,-0.14010431
2025-05-19,-0.14099172,-0.14099172,-0.00336779,0.00000036,none,False,0.00461400,none,False,0.00000000,none,False,0.45796974,-0.14099172
2025-05-20,-0.14114596,-0.14114596,-0.01699438,0.00012876,none,False,0.00461155,none,False,0.00000000,none,False,0.48910367,-0.14114596
2025-05-21,-0.14067139,-0.14067139,0.00039457,0.00000253,none,False,0.00460916,none,False,0.00000000,none,False,0.51795593,-0.14067139
2025-05-22,-0.14406352,-0.14406352,-0.00684929,0.00013691,none,False,0.00460673,none,False,0.00000000,none,False,0.48203690,-0.14406352
2025-05-23,-0.14412038,-0.14412038,0.02057749,0.00029823,none,False,0.00460437,none,False,0.00000000,none,False,0.51451653,-0.14412038
2025-05-27,-0.14313663,-0.14313663,-0.00580211,0.00000183,none,False,0.00460204,none,False,0.00000000,none,False,0.53363457,-0.14313663
2025-05-28,-0.14026803,-0.14026803,0.00393961,0.00002604,none,False,0.00459981,none,False,0.00000000,none,False,0.48020804,-0.14026803
2025-05-29,-0.14526723,-0.14526723,-0.00111919,0.00004214,none,False,0.00459749,none,False,0.00000000,none,False,0.50322721,-0.14526723
