,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-02-24,-0.09984680,-0.09984680,0.02372757,0.00000000,none,False,0.00441732,none,False,0.00000000,none,False,0.14411574,-0.09984680
2025-02-25,-0.09982800,-0.09982800,-0.02797387,0.00000000,none,False,0.00441487,none,False,0.00000000,none,False,0.14550001,-0.09982800
2025-02-26,-0.09983250,-0.09983250,-0.01380641,0.00000000,none,False,0.00441246,none,False,0.00000000,none,False,0.14921053,-0.09983250
2025-02-27,-0.09982800,-0.09982800,-0.02524408,0.00000000,none,False,0.00441008,none,False,0.00000000,none,False,0.15255191,-0.09982800
2025-02-28,-0.09991940,-0.09991940,0.07617778,0.00000000,none,False,0.00440773,none,False,0.00000000,none,False,0.15773875,-0.09991940
2025-03-03,-0.09986940,-0.09986940,0.05149828,0.00000000,none,False,0.00440544,none,False,0.00000000,none,False,0.16146230,-0.09986940
2025-03-04,-0.09987250,-0.09987250,0.02182840,0.00000000,none,False,0.00440317,none,False,0.00000000,none,False,0.14741075,-0.09987250
2025-03-05,-0.09983520,-0.09983520,-0.03664995,0.00000000,none,False,0.00440096,none,False,0.00000000,none,False,0.14505313,-0.09983520
2025-03-06,-0.09991260,-0.09991260,0.01827727,0.00000000,none,False,0.00439875,none,False,0.00000000,none,False,0.14902472,-0.09991260
2025-03-07,-0.09996030,-0.09996030,0.02722411,0.00000000,none,False,0.00439658,none,False,0.00000000,none,False,0.15072302,-0.09996030
2025-03-10,0.00000000,0.00000000,-0.02335064,,none,False,,none,False,,none,False,,
2025-03-11,-0.09984770,-0.09984770,-0.07258922,0.00000000,none,False,0.00441216,none,False,0.00000000,none,False,0.15819676,-0.09984770
2025-03-12,-0.09987120,-0.09987120,-0.01021361,0.00000000,none,False,0.00439439,none,False,0.00000000,none,False,0.16224314,-0.09987120
