,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-04-16,-0.14131054,0.17217906,0.02233355,1.00000000,high,True,0.00448441,none,False,0.00000000,none,False,0.17217906,-0.14131054
2025-04-17,-0.14131417,0.17893709,-0.02648264,1.00000000,high,True,0.00448229,none,False,0.00000000,none,False,0.17893709,-0.14131417
2025-04-21,-0.14134712,0.18354702,0.02513198,1.00000000,high,True,0.00448018,none,False,0.00000000,none,False,0.18354702,-0.14134712
2025-04-22,-0.14072906,0.18649699,-0.00184475,1.00000000,high,True,0.00447825,none,False,0.00000000,none,False,0.18649699,-0.14072906
2025-04-23,-0.14036776,0.19023177,0.01587535,1.00000000,high,True,0.00447632,none,False,0.00000000,none,False,0.19023177,-0.14036776
2025-04-24,-0.14050263,0.19794009,-0.00181903,1.00000000,high,True,0.00447427,none,False,0.00000000,none,False,0.19794009,-0.14050263
2025-04-25,-0.14035177,0.20417293,0.00701502,1.00000000,high,True,0.00447231,none,False,0.00000000,none,False,0.20417293,-0.14035177
2025-04-28,-0.14049583,0.21240553,-0.00289663,1.00000000,high,True,0.00447030,none,False,0.00000000,none,False,0.21240553,-0.14049583
2025-04-29,-0.14027904,0.22061277,-0.02732515,1.00000000,high,True,0.00446839,none,False,0.00000000,none,False,0.22061277,-0.14027904
2025-04-30,-0.14067485,0.22937841,0.00371983,1.00000000,high,True,0.00446637,none,False,0.00000000,none,False,0.22937841,-0.14067485
2025-05-01,-0.14039276,0.22941228,0.01449826,1.00000000,high,True,0.00446452,none,False,0.00000000,none,False,0.22941228,-0.14039276
2025-05-02,-0.14091596,0.23853502,-0.01821809,1.00000000,high,True,0.00446251,none,False,0.00000000,none,False,0.23853502,-0.14091596
2025-05-05,-0.14059099,0.24548863,0.00024833,1.00000000,high,True,0.00446070,none,False,0.00000000,none,False,0.24548863,-0.14059099
2025-05-06,-0.14078273,0.25003418,0.00037252,0.99974150,high,True,0.00445882,none,False,0.00000000,none,False,0.25003418,-0.14078273
2025-05-07,-0.14081771,0.26002188,0.01307373,0.99971653,high,True,0.00445699,none,False,0.00000000,none,False,0.26002188,-0.14081771
2025-05-08,-0.14087018,0.27036963,0.00999766,0.99947986,high,True,0.00445517,none,False,0.00000000,none,False,0.27036963,-0.14087018
2025-05-09,-0.14074718,0.27802520,0.02574838,0.87852432,high,True,0.00445341,none,False,0.00000000,none,False,0.27802520,-0.14074718
2025-05-12,-0.14096338,0.28711849,0.01397138,0.44446787,medium,True,0.00445160,none,False,0.00000000,none,False,0.28711849,-0.14096338
2025-05-13,-0.14054264,-0.14054264,-0.00608115,0.06596753,none,False,0.00444995,none,False,0.00000000,none,False,0.28423923,-0.14054264
2025-05-14,-0.14044245,-0.14044245,0.00421397,0.01178685,none,False,0.00444827,none,False,0.00000000,none,False,0.29136837,-0.14044245
2025-05-15,-0.14082997,-0.14082997,-0.00151955,0.00999571,none,False,0.00444648,none,False,0.00000000,none,False,0.30165122,-0.14082997
2025-05-16,-0.14059521,-0.14059521,-0.01307060,0.01077207,none,False,0.00444483,none,False,0.00000000,none,False,0.31309563,-0.14059521
2025-05-19,-0.14079582,-0.14079582,-0.00928809,0.00981805,none,False,0.00444312,none,False,0.00000000,none,False,0.32511307,-0.14079582
2025-05-20,-0.14101116,-0.14101116,-0.01859507,0.05115961,none,False,0.00444142,none,False,0.00000000,none,False,0.33118930,-0.14101116
2025-05-21,-0.14092233,-0.14092233,-0.00390755,0.08982799,none,False,0.00443980,none,False,0.00000000,none,False,0.34029363,-0.14092233
2025-05-22,-0.14071103,-0.14071103,0.00317600,0.29093920,low,False,0.00443823,none,False,0.00000000,none,False,0.33920982,-0.14071103
2025-05-23,-0.14095414,0.35137653,0.00862237,0.73914025,high,True,0.00443658,none,False,0.00000000,none,False,0.35137653,-0.14095414
2025-05-27,-0.14100533,0.36449361,-0.01277772,0.93000948,high,True,0.00443498,none,False,0.00000000,none,False,0.36449361,-0.14100533
2025-05-28,-0.14102447,0.37520762,0.00744306,0.96830404,high,True,0.00443341,none,False,0.00000000,none,False,0.37520762,-0.14102447
2025-05-29,-0.14160726,0.37985872,-0.00891389,0.98695444,high,True,0.00443173,none,False,0.00000000,none,False,0.37985872,-0.14160726
2025-05-30,-0.14146967,0.39157103,0.01303858,0.99823273,high,True,0.00443021,none,False,0.00000000,none,False,0.39157103,-0.14146967
2025-06-02,-0.14139914,0.40058952,0.01179467,0.99841517,high,True,0.00442871,none,False,0.00000000,none,False,0.40058952,-0.14139914
2025-06-03,-0.14165426,0.40576527,-0.01969498,0.99876900,high,True,0.00442715,none,False,0.00000000,none,False,0.40576527,-0.14165426
2025-06-04,-0.14171531,0.41257571,-0.00097672,0.99667870,high,True,0.00442565,none,False,0.00000000,none,False,0.41257571,-0.14171531
2025-06-05,-0.14133354,0.40072564,0.01863557,0.99882043,high,True,0.00442425,none,False,0.00000000,none,False,0.40072564,-0.14133354
2025-06-06,-0.14159221,0.41536072,0.00191638,0.99501317,high,True,0.00442275,none,False,0.00000000,none,False,0.41536072,-0.14159221
2025-06-09,-0.14142704,0.40883882,0.01767225,0.99807680,high,True,0.00442133,none,False,0.00000000,none,False,0.40883882,-0.14142704
2025-06-10,-0.14129348,0.42377381,0.01435685,0.99452032,high,True,0.00441993,none,False,0.00000000,none,False,0.42377381,-0.14129348
2025-06-11,-0.14175229,0.41844194,0.00347067,0.99819458,high,True,0.00441843,none,False,0.00000000,none,False,0.41844194,-0.14175229
2025-06-12,-0.14171195,0.42044408,0.01728817,0.99940277,high,True,0.00441702,none,False,0.00000000,none,False,0.42044408,-0.14171195
2025-06-13,-0.14178514,0.43520646,-0.00295558,0.99810547,high,True,0.00441562,none,False,0.00000000,none,False,0.43520646,-0.14178514
2025-06-16,-0.14169687,0.42947085,0.00929196,0.99892175,high,True,0.00441426,none,False,0.00000000,none,False,0.42947085,-0.14169687
2025-06-17,-0.14170425,0.44397041,-0.00656342,0.99866544,high,True,0.00441290,none,False,0.00000000,none,False,0.44397041,-0.14170425
2025-06-18,-0.14173854,0.45346577,0.01016619,0.99908525,high,True,0.00441154,none,False,0.00000000,none,False,0.45346577,-0.14173854
2025-06-20,-0.14166472,0.46469955,-0.02561355,0.99922716,high,True,0.00441021,none,False,0.00000000,none,False,0.46469955,-0.14166472
2025-06-23,0.00000000,0.00000000,-0.01310426,0.00000000,none,False,0.00471626,none,False,0.00000000,none,False,0.47222920,0.00000000
2025-06-24,-0.14117381,0.42826495,-0.00436704,0.99338745,high,True,0.00444972,none,False,0.00000000,none,False,0.42826495,-0.14117381
2025-06-25,-0.14099468,0.42931155,0.01421121,0.99611134,high,True,0.00441441,none,False,0.00000000,none,False,0.42931155,-0.14099468
2025-06-26,0.00000000,0.00000000,-0.00526167,0.00000000,none,False,0.00471343,none,False,0.00000000,none,False,0.44282709,0.00000000
2025-06-27,-0.14113312,0.44340695,-0.00576093,0.99657477,high,True,0.00444696,none,False,0.00000000,none,False,0.44340695,-0.14113312
2025-06-30,-0.14122568,0.45620433,0.00763495,0.99681995,high,True,0.00441166,none,False,0.00000000,none,False,0.45620433,-0.14122568
2025-07-01,-0.14124282,0.46844609,0.01705485,0.99748920,high,True,0.00440503,none,False,0.00000000,none,False,0.46844609,-0.14124282
2025-07-02,0.14482959,0.14482959,0.00114962,0.00000000,none,False,0.00749668,low,False,0.00000000,none,False,0.47999568,0.14482959
2025-07-03,-0.18510625,0.46920774,-0.00969868,0.99736434,high,True,0.00483415,none,False,0.00000000,none,False,0.46920774,-0.18510625
2025-07-07,-0.18531918,0.48569552,0.02656130,0.99866105,high,True,0.00448957,none,False,0.00000000,none,False,0.48569552,-0.18531918
2025-07-08,-0.18563524,0.49045163,-0.00509718,0.98121979,high,True,0.00443306,none,False,0.00000000,none,False,0.49045163,-0.18563524
2025-07-09,0.18976749,0.18976749,0.00757976,0.00000000,none,False,0.01092894,low,False,0.00000000,none,False,0.44246220,0.18976749
2025-07-10,-0.19353347,0.45542340,0.00449791,0.99681561,high,True,0.00531710,none,False,0.00000000,none,False,0.45542340,-0.19353347
2025-07-11,0.19413929,0.19413929,-0.01105603,0.00000000,none,False,0.01330866,low,False,0.00000000,none,False,0.46714283,0.19413929
2025-07-14,-0.19414386,0.48211993,-0.01451210,0.99789900,high,True,0.00578647,none,False,0.00000000,none,False,0.48211993,-0.19414386
2025-07-15,-0.19416179,0.48390975,-0.00867008,0.99511380,high,True,0.00467245,none,False,0.00000000,none,False,0.48390975,-0.19416179
2025-07-16,-0.19391031,0.47609876,0.00613465,0.99773102,high,True,0.00446832,none,False,0.00000000,none,False,0.47609876,-0.19391031
